x_mat     x2
0.233477    0.670393
0.233577    0.67039
0.233677    0.670387
0.233777    0.670383
0.233877    0.67038
0.233977    0.670376
0.234077    0.670373
0.234177    0.670369
0.234277    0.670365
0.234377    0.670361
0.234477    0.670357
0.234577    0.670353
0.234677    0.670349
0.234777    0.670344
0.234877    0.67034
0.234977    0.670335
0.235076    0.670331
0.235176    0.670326
0.235276    0.670321
0.235376    0.670316
0.235476    0.670311
0.235576    0.670306
0.235676    0.670301
0.235776    0.670295
0.235876    0.67029
0.235976    0.670284
0.236076    0.670279
0.236176    0.670273
0.236276    0.670267
0.236376    0.670262
0.236476    0.670256
0.236576    0.670249
0.236676    0.670243
0.236776    0.670237
0.236876    0.670231
0.236976    0.670224
0.237076    0.670218
0.237176    0.670211
0.237276    0.670204
0.237376    0.670198
0.237476    0.670191
0.237576    0.670184
0.237676    0.670177
0.237776    0.670169
0.237876    0.670162
0.237976    0.670155
0.238076    0.670147
0.238176    0.67014
0.238276    0.670132
0.238376    0.670124
0.238476    0.670116
0.238576    0.670109
0.238676    0.670101
0.238776    0.670092
0.238876    0.670084
0.238976    0.670076
0.239076    0.670068
0.239176    0.670059
0.239276    0.67005
0.239376    0.670042
0.239476    0.670033
0.239576    0.670024
0.239676    0.670015
0.239776    0.670006
0.239876    0.669997
0.239976    0.669988
0.240076    0.669979
0.240176    0.669969
0.240276    0.66996
0.240376    0.66995
0.240476    0.669941
0.240576    0.669931
0.240676    0.669921
0.240776    0.669911
0.240876    0.669901
0.240976    0.669891
0.241076    0.669881
0.241176    0.66987
0.241276    0.66986
0.241376    0.66985
0.241476    0.669839
0.241576    0.669828
0.241676    0.669818
0.241776    0.669807
0.241876    0.669796
0.241976    0.669785
0.242076    0.669774
0.242176    0.669763
0.242276    0.669751
0.242376    0.66974
0.242476    0.669728
0.242576    0.669717
0.242676    0.669705
0.242776    0.669694
0.242876    0.669682
0.242976    0.66967
0.243076    0.669658
0.243176    0.669646
0.243276    0.669634
0.243376    0.669621
0.243476    0.669609
0.243576    0.669597
0.243676    0.669584
0.243776    0.669572
0.243876    0.669559
0.243976    0.669546
0.244076    0.669533
0.244176    0.66952
0.244276    0.669507
0.244376    0.669494
0.244476    0.669481
0.244576    0.669468
0.244676    0.669454
0.244776    0.669441
0.244876    0.669427
0.244976    0.669414
0.245075    0.6694
0.245175    0.669386
0.245275    0.669372
0.245375    0.669358
0.245475    0.669344
0.245575    0.66933
0.245675    0.669316
0.245775    0.669301
0.245875    0.669287
0.245975    0.669272
0.246075    0.669258
0.246175    0.669243
0.246275    0.669228
0.246375    0.669214
0.246475    0.669199
0.246575    0.669184
0.246675    0.669169
0.246775    0.669153
0.246875    0.669138
0.246975    0.669123
0.247075    0.669107
0.247175    0.669092
0.247275    0.669076
0.247375    0.669061
0.247475    0.669045
0.247575    0.669029
0.247675    0.669013
0.247775    0.668997
0.247875    0.668981
0.247975    0.668965
0.248075    0.668948
0.248175    0.668932
0.248275    0.668916
0.248375    0.668899
0.248475    0.668882
0.248575    0.668866
0.248675    0.668849
0.248775    0.668832
0.248875    0.668815
0.248975    0.668798
0.249075    0.668781
0.249175    0.668764
0.249275    0.668746
0.249375    0.668729
0.249475    0.668712
0.249575    0.668694
0.249675    0.668677
0.249775    0.668659
0.249875    0.668641
0.249975    0.668623
0.250075    0.668605
0.250175    0.668587
0.250275    0.668569
0.250375    0.668551
0.250475    0.668533
0.250575    0.668514
0.250675    0.668496
0.250775    0.668477
0.250875    0.668459
0.250975    0.66844
0.251075    0.668421
0.251175    0.668403
0.251275    0.668384
0.251375    0.668365
0.251475    0.668346
0.251575    0.668326
0.251675    0.668307
0.251775    0.668288
0.251875    0.668268
0.251975    0.668249
0.252075    0.668229
0.252175    0.66821
0.252275    0.66819
0.252375    0.66817
0.252475    0.66815
0.252575    0.66813
0.252675    0.66811
0.252775    0.66809
0.252875    0.66807
0.252975    0.66805
0.253075    0.668029
0.253175    0.668009
0.253275    0.667988
0.253375    0.667968
0.253475    0.667947
0.253575    0.667926
0.253675    0.667906
0.253775    0.667885
0.253875    0.667864
0.253975    0.667843
0.254075    0.667821
0.254175    0.6678
0.254275    0.667779
0.254375    0.667757
0.254475    0.667736
0.254575    0.667714
0.254675    0.667693
0.254775    0.667671
0.254875    0.667649
0.254975    0.667627
0.255074    0.667605
0.255174    0.667583
0.255274    0.667561
0.255374    0.667539
0.255474    0.667517
0.255574    0.667495
0.255674    0.667472
0.255774    0.66745
0.255874    0.667427
0.255974    0.667404
0.256074    0.667382
0.256174    0.667359
0.256274    0.667336
0.256374    0.667313
0.256474    0.66729
0.256574    0.667267
0.256674    0.667244
0.256774    0.667221
0.256874    0.667197
0.256974    0.667174
0.257074    0.66715
0.257174    0.667127
0.257274    0.667103
0.257374    0.667079
0.257474    0.667056
0.257574    0.667032
0.257674    0.667008
0.257774    0.666984
0.257874    0.66696
0.257974    0.666935
0.258074    0.666911
0.258174    0.666887
0.258274    0.666862
0.258374    0.666838
0.258474    0.666813
0.258574    0.666789
0.258674    0.666764
0.258774    0.666739
0.258874    0.666714
0.258974    0.66669
0.259074    0.666665
0.259174    0.666639
0.259274    0.666614
0.259374    0.666589
0.259474    0.666564
0.259574    0.666538
0.259674    0.666513
0.259774    0.666487
0.259874    0.666462
0.259974    0.666436
0.260074    0.66641
0.260174    0.666385
0.260274    0.666359
0.260374    0.666333
0.260474    0.666307
0.260574    0.666281
0.260674    0.666254
0.260774    0.666228
0.260874    0.666202
0.260974    0.666175
0.261074    0.666149
0.261174    0.666122
0.261274    0.666096
0.261374    0.666069
0.261474    0.666042
0.261574    0.666015
0.261674    0.665988
0.261774    0.665961
0.261874    0.665934
0.261974    0.665907
0.262074    0.66588
0.262174    0.665853
0.262274    0.665825
0.262374    0.665798
0.262474    0.66577
0.262574    0.665743
0.262674    0.665715
0.262774    0.665687
0.262874    0.665659
0.262974    0.665632
0.263074    0.665604
0.263174    0.665576
0.263274    0.665547
0.263374    0.665519
0.263474    0.665491
0.263574    0.665463
0.263674    0.665434
0.263774    0.665406
0.263874    0.665377
0.263974    0.665349
0.264074    0.66532
0.264174    0.665291
0.264274    0.665263
0.264374    0.665234
0.264474    0.665205
0.264574    0.665176
0.264674    0.665147
0.264774    0.665117
0.264874    0.665088
0.264974    0.665059
0.265073    0.66503
0.265173    0.665
0.265273    0.664971
0.265373    0.664941
0.265473    0.664911
0.265573    0.664882
0.265673    0.664852
0.265773    0.664822
0.265873    0.664792
0.265973    0.664762
0.266073    0.664732
0.266173    0.664702
0.266273    0.664672
0.266373    0.664641
0.266473    0.664611
0.266573    0.66458
0.266673    0.66455
0.266773    0.664519
0.266873    0.664489
0.266973    0.664458
0.267073    0.664427
0.267173    0.664396
0.267273    0.664366
0.267373    0.664335
0.267473    0.664303
0.267573    0.664272
0.267673    0.664241
0.267773    0.66421
0.267873    0.664179
0.267973    0.664147
0.268073    0.664116
0.268173    0.664084
0.268273    0.664053
0.268373    0.664021
0.268473    0.663989
0.268573    0.663957
0.268673    0.663925
0.268773    0.663894
0.268873    0.663862
0.268973    0.663829
0.269073    0.663797
0.269173    0.663765
0.269273    0.663733
0.269373    0.6637
0.269473    0.663668
0.269573    0.663636
0.269673    0.663603
0.269773    0.66357
0.269873    0.663538
0.269973    0.663505
0.270073    0.663472
0.270173    0.663439
0.270273    0.663406
0.270373    0.663373
0.270473    0.66334
0.270573    0.663307
0.270673    0.663274
0.270773    0.66324
0.270873    0.663207
0.270973    0.663174
0.271073    0.66314
0.271173    0.663107
0.271273    0.663073
0.271373    0.663039
0.271473    0.663005
0.271573    0.662972
0.271673    0.662938
0.271773    0.662904
0.271873    0.66287
0.271973    0.662836
0.272073    0.662802
0.272173    0.662767
0.272273    0.662733
0.272373    0.662699
0.272473    0.662664
0.272573    0.66263
0.272673    0.662595
0.272773    0.662561
0.272873    0.662526
0.272973    0.662491
0.273073    0.662456
0.273173    0.662421
0.273273    0.662387
0.273373    0.662352
0.273473    0.662316
0.273573    0.662281
0.273673    0.662246
0.273773    0.662211
0.273873    0.662176
0.273973    0.66214
0.274073    0.662105
0.274173    0.662069
0.274273    0.662034
0.274373    0.661998
0.274473    0.661962
0.274573    0.661926
0.274673    0.661891
0.274773    0.661855
0.274873    0.661819
0.274973    0.661783
0.275072    0.661747
0.275172    0.66171
0.275272    0.661674
0.275372    0.661638
0.275472    0.661601
0.275572    0.661565
0.275672    0.661529
0.275772    0.661492
0.275872    0.661455
0.275972    0.661419
0.276072    0.661382
0.276172    0.661345
0.276272    0.661308
0.276372    0.661271
0.276472    0.661234
0.276572    0.661197
0.276672    0.66116
0.276772    0.661123
0.276872    0.661086
0.276972    0.661048
0.277072    0.661011
0.277172    0.660974
0.277272    0.660936
0.277372    0.660899
0.277472    0.660861
0.277572    0.660823
0.277672    0.660786
0.277772    0.660748
0.277872    0.66071
0.277972    0.660672
0.278072    0.660634
0.278172    0.660596
0.278272    0.660558
0.278372    0.66052
0.278472    0.660481
0.278572    0.660443
0.278672    0.660405
0.278772    0.660366
0.278872    0.660328
0.278972    0.660289
0.279072    0.660251
0.279172    0.660212
0.279272    0.660173
0.279372    0.660134
0.279472    0.660096
0.279572    0.660057
0.279672    0.660018
0.279772    0.659979
0.279872    0.659939
0.279972    0.6599
0.280072    0.659861
0.280172    0.659822
0.280272    0.659782
0.280372    0.659743
0.280472    0.659704
0.280572    0.659664
0.280672    0.659624
0.280772    0.659585
0.280872    0.659545
0.280972    0.659505
0.281072    0.659466
0.281172    0.659426
0.281272    0.659386
0.281372    0.659346
0.281472    0.659306
0.281572    0.659265
0.281672    0.659225
0.281772    0.659185
0.281872    0.659145
0.281972    0.659104
0.282072    0.659064
0.282172    0.659023
0.282272    0.658983
0.282372    0.658942
0.282472    0.658902
0.282572    0.658861
0.282672    0.65882
0.282772    0.658779
0.282872    0.658738
0.282972    0.658697
0.283072    0.658656
0.283172    0.658615
0.283272    0.658574
0.283372    0.658533
0.283472    0.658492
0.283572    0.65845
0.283672    0.658409
0.283772    0.658368
0.283872    0.658326
0.283972    0.658285
0.284072    0.658243
0.284172    0.658201
0.284272    0.65816
0.284372    0.658118
0.284472    0.658076
0.284572    0.658034
0.284672    0.657992
0.284772    0.65795
0.284872    0.657908
0.284972    0.657866
0.285071    0.657824
0.285171    0.657781
0.285271    0.657739
0.285371    0.657697
0.285471    0.657654
0.285571    0.657612
0.285671    0.657569
0.285771    0.657527
0.285871    0.657484
0.285971    0.657441
0.286071    0.657399
0.286171    0.657356
0.286271    0.657313
0.286371    0.65727
0.286471    0.657227
0.286571    0.657184
0.286671    0.657141
0.286771    0.657098
0.286871    0.657054
0.286971    0.657011
0.287071    0.656968
0.287171    0.656924
0.287271    0.656881
0.287371    0.656837
0.287471    0.656794
0.287571    0.65675
0.287671    0.656707
0.287771    0.656663
0.287871    0.656619
0.287971    0.656575
0.288071    0.656531
0.288171    0.656487
0.288271    0.656443
0.288371    0.656399
0.288471    0.656355
0.288571    0.656311
0.288671    0.656267
0.288771    0.656222
0.288871    0.656178
0.288971    0.656134
0.289071    0.656089
0.289171    0.656045
0.289271    0.656
0.289371    0.655955
0.289471    0.655911
0.289571    0.655866
0.289671    0.655821
0.289771    0.655776
0.289871    0.655731
0.289971    0.655686
0.290071    0.655641
0.290171    0.655596
0.290271    0.655551
0.290371    0.655506
0.290471    0.655461
0.290571    0.655416
0.290671    0.65537
0.290771    0.655325
0.290871    0.655279
0.290971    0.655234
0.291071    0.655188
0.291171    0.655143
0.291271    0.655097
0.291371    0.655051
0.291471    0.655006
0.291571    0.65496
0.291671    0.654914
0.291771    0.654868
0.291871    0.654822
0.291971    0.654776
0.292071    0.65473
0.292171    0.654684
0.292271    0.654637
0.292371    0.654591
0.292471    0.654545
0.292571    0.654498
0.292671    0.654452
0.292771    0.654405
0.292871    0.654359
0.292971    0.654312
0.293071    0.654266
0.293171    0.654219
0.293271    0.654172
0.293371    0.654125
0.293471    0.654079
0.293571    0.654032
0.293671    0.653985
0.293771    0.653938
0.293871    0.653891
0.293971    0.653844
0.294071    0.653796
0.294171    0.653749
0.294271    0.653702
0.294371    0.653655
0.294471    0.653607
0.294571    0.65356
0.294671    0.653512
0.294771    0.653465
0.294871    0.653417
0.294971    0.653369
0.29507    0.653322
0.29517    0.653274
0.29527    0.653226
0.29537    0.653178
0.29547    0.65313
0.29557    0.653082
0.29567    0.653034
0.29577    0.652986
0.29587    0.652938
0.29597    0.65289
0.29607    0.652842
0.29617    0.652794
0.29627    0.652745
0.29637    0.652697
0.29647    0.652648
0.29657    0.6526
0.29667    0.652551
0.29677    0.652503
0.29687    0.652454
0.29697    0.652406
0.29707    0.652357
0.29717    0.652308
0.29727    0.652259
0.29737    0.65221
0.29747    0.652161
0.29757    0.652112
0.29767    0.652063
0.29777    0.652014
0.29787    0.651965
0.29797    0.651916
0.29807    0.651867
0.29817    0.651817
0.29827    0.651768
0.29837    0.651719
0.29847    0.651669
0.29857    0.65162
0.29867    0.65157
0.29877    0.651521
0.29887    0.651471
0.29897    0.651421
0.29907    0.651371
0.29917    0.651322
0.29927    0.651272
0.29937    0.651222
0.29947    0.651172
0.29957    0.651122
0.29967    0.651072
0.29977    0.651022
0.29987    0.650972
0.29997    0.650921
0.30007    0.650871
0.30017    0.650821
0.30027    0.65077
0.30037    0.65072
0.30047    0.65067
0.30057    0.650619
0.30067    0.650569
0.30077    0.650518
0.30087    0.650467
0.30097    0.650417
0.30107    0.650366
0.30117    0.650315
0.30127    0.650264
0.30137    0.650213
0.30147    0.650162
0.30157    0.650111
0.30167    0.65006
0.30177    0.650009
0.30187    0.649958
0.30197    0.649907
0.30207    0.649856
0.30217    0.649804
0.30227    0.649753
0.30237    0.649702
0.30247    0.64965
0.30257    0.649599
0.30267    0.649547
0.30277    0.649496
0.30287    0.649444
0.30297    0.649392
0.30307    0.649341
0.30317    0.649289
0.30327    0.649237
0.30337    0.649185
0.30347    0.649133
0.30357    0.649081
0.30367    0.649029
0.30377    0.648977
0.30387    0.648925
0.30397    0.648873
0.30407    0.648821
0.30417    0.648768
0.30427    0.648716
0.30437    0.648664
0.30447    0.648611
0.30457    0.648559
0.30467    0.648506
0.30477    0.648454
0.30487    0.648401
0.30497    0.648349
0.305069    0.648296
0.305169    0.648243
0.305269    0.64819
0.305369    0.648138
0.305469    0.648085
0.305569    0.648032
0.305669    0.647979
0.305769    0.647926
0.305869    0.647873
0.305969    0.64782
0.306069    0.647767
0.306169    0.647713
0.306269    0.64766
0.306369    0.647607
0.306469    0.647553
0.306569    0.6475
0.306669    0.647447
0.306769    0.647393
0.306869    0.64734
0.306969    0.647286
0.307069    0.647232
0.307169    0.647179
0.307269    0.647125
0.307369    0.647071
0.307469    0.647017
0.307569    0.646964
0.307669    0.64691
0.307769    0.646856
0.307869    0.646802
0.307969    0.646748
0.308069    0.646694
0.308169    0.64664
0.308269    0.646585
0.308369    0.646531
0.308469    0.646477
0.308569    0.646423
0.308669    0.646368
0.308769    0.646314
0.308869    0.646259
0.308969    0.646205
0.309069    0.64615
0.309169    0.646096
0.309269    0.646041
0.309369    0.645986
0.309469    0.645932
0.309569    0.645877
0.309669    0.645822
0.309769    0.645767
0.309869    0.645712
0.309969    0.645657
0.310069    0.645602
0.310169    0.645547
0.310269    0.645492
0.310369    0.645437
0.310469    0.645382
0.310569    0.645327
0.310669    0.645271
0.310769    0.645216
0.310869    0.645161
0.310969    0.645105
0.311069    0.64505
0.311169    0.644995
0.311269    0.644939
0.311369    0.644883
0.311469    0.644828
0.311569    0.644772
0.311669    0.644716
0.311769    0.644661
0.311869    0.644605
0.311969    0.644549
0.312069    0.644493
0.312169    0.644437
0.312269    0.644381
0.312369    0.644325
0.312469    0.644269
0.312569    0.644213
0.312669    0.644157
0.312769    0.644101
0.312869    0.644044
0.312969    0.643988
0.313069    0.643932
0.313169    0.643875
0.313269    0.643819
0.313369    0.643763
0.313469    0.643706
0.313569    0.64365
0.313669    0.643593
0.313769    0.643536
0.313869    0.64348
0.313969    0.643423
0.314069    0.643366
0.314169    0.643309
0.314269    0.643253
0.314369    0.643196
0.314469    0.643139
0.314569    0.643082
0.314669    0.643025
0.314769    0.642968
0.314869    0.642911
0.314969    0.642853
0.315068    0.642796
0.315168    0.642739
0.315268    0.642682
0.315368    0.642624
0.315468    0.642567
0.315568    0.64251
0.315668    0.642452
0.315768    0.642395
0.315868    0.642337
0.315968    0.64228
0.316068    0.642222
0.316168    0.642164
0.316268    0.642107
0.316368    0.642049
0.316468    0.641991
0.316568    0.641933
0.316668    0.641875
0.316768    0.641817
0.316868    0.641759
0.316968    0.641701
0.317068    0.641643
0.317168    0.641585
0.317268    0.641527
0.317368    0.641469
0.317468    0.641411
0.317568    0.641353
0.317668    0.641294
0.317768    0.641236
0.317868    0.641178
0.317968    0.641119
0.318068    0.641061
0.318168    0.641002
0.318268    0.640944
0.318368    0.640885
0.318468    0.640826
0.318568    0.640768
0.318668    0.640709
0.318768    0.64065
0.318868    0.640591
0.318968    0.640533
0.319068    0.640474
0.319168    0.640415
0.319268    0.640356
0.319368    0.640297
0.319468    0.640238
0.319568    0.640179
0.319668    0.64012
0.319768    0.640061
0.319868    0.640001
0.319968    0.639942
0.320068    0.639883
0.320168    0.639823
0.320268    0.639764
0.320368    0.639705
0.320468    0.639645
0.320568    0.639586
0.320668    0.639526
0.320768    0.639467
0.320868    0.639407
0.320968    0.639347
0.321068    0.639288
0.321168    0.639228
0.321268    0.639168
0.321368    0.639108
0.321468    0.639049
0.321568    0.638989
0.321668    0.638929
0.321768    0.638869
0.321868    0.638809
0.321968    0.638749
0.322068    0.638689
0.322168    0.638628
0.322268    0.638568
0.322368    0.638508
0.322468    0.638448
0.322568    0.638388
0.322668    0.638327
0.322768    0.638267
0.322868    0.638206
0.322968    0.638146
0.323068    0.638086
0.323168    0.638025
0.323268    0.637964
0.323368    0.637904
0.323468    0.637843
0.323568    0.637782
0.323668    0.637722
0.323768    0.637661
0.323868    0.6376
0.323968    0.637539
0.324068    0.637478
0.324168    0.637418
0.324268    0.637357
0.324368    0.637296
0.324468    0.637235
0.324568    0.637173
0.324668    0.637112
0.324768    0.637051
0.324868    0.63699
0.324968    0.636929
0.325067    0.636867
0.325167    0.636806
0.325267    0.636745
0.325367    0.636683
0.325467    0.636622
0.325567    0.636561
0.325667    0.636499
0.325767    0.636437
0.325867    0.636376
0.325967    0.636314
0.326067    0.636253
0.326167    0.636191
0.326267    0.636129
0.326367    0.636067
0.326467    0.636006
0.326567    0.635944
0.326667    0.635882
0.326767    0.63582
0.326867    0.635758
0.326967    0.635696
0.327067    0.635634
0.327167    0.635572
0.327267    0.63551
0.327367    0.635448
0.327467    0.635385
0.327567    0.635323
0.327667    0.635261
0.327767    0.635199
0.327867    0.635136
0.327967    0.635074
0.328067    0.635011
0.328167    0.634949
0.328267    0.634886
0.328367    0.634824
0.328467    0.634761
0.328567    0.634699
0.328667    0.634636
0.328767    0.634573
0.328867    0.634511
0.328967    0.634448
0.329067    0.634385
0.329167    0.634322
0.329267    0.634259
0.329367    0.634197
0.329467    0.634134
0.329567    0.634071
0.329667    0.634008
0.329767    0.633945
0.329867    0.633881
0.329967    0.633818
0.330067    0.633755
0.330167    0.633692
0.330267    0.633629
0.330367    0.633565
0.330467    0.633502
0.330567    0.633439
0.330667    0.633375
0.330767    0.633312
0.330867    0.633249
0.330967    0.633185
0.331067    0.633121
0.331167    0.633058
0.331267    0.632994
0.331367    0.632931
0.331467    0.632867
0.331567    0.632803
0.331667    0.63274
0.331767    0.632676
0.331867    0.632612
0.331967    0.632548
0.332067    0.632484
0.332167    0.63242
0.332267    0.632356
0.332367    0.632292
0.332467    0.632228
0.332567    0.632164
0.332667    0.6321
0.332767    0.632036
0.332867    0.631972
0.332967    0.631907
0.333067    0.631843
0.333167    0.631779
0.333267    0.631715
0.333367    0.63165
0.333467    0.631586
0.333567    0.631521
0.333667    0.631457
0.333767    0.631392
0.333867    0.631328
0.333967    0.631263
0.334067    0.631199
0.334167    0.631134
0.334267    0.631069
0.334367    0.631005
0.334467    0.63094
0.334567    0.630875
0.334667    0.63081
0.334767    0.630745
0.334867    0.630681
0.334967    0.630616
0.335066    0.630551
0.335166    0.630486
0.335266    0.630421
0.335366    0.630356
0.335466    0.63029
0.335566    0.630225
0.335666    0.63016
0.335766    0.630095
0.335866    0.63003
0.335966    0.629964
0.336066    0.629899
0.336166    0.629834
0.336266    0.629768
0.336366    0.629703
0.336466    0.629637
0.336566    0.629572
0.336666    0.629506
0.336766    0.629441
0.336866    0.629375
0.336966    0.62931
0.337066    0.629244
0.337166    0.629178
0.337266    0.629113
0.337366    0.629047
0.337466    0.628981
0.337566    0.628915
0.337666    0.628849
0.337766    0.628783
0.337866    0.628717
0.337966    0.628652
0.338066    0.628586
0.338166    0.628519
0.338266    0.628453
0.338366    0.628387
0.338466    0.628321
0.338566    0.628255
0.338666    0.628189
0.338766    0.628123
0.338866    0.628056
0.338966    0.62799
0.339066    0.627924
0.339166    0.627857
0.339266    0.627791
0.339366    0.627724
0.339466    0.627658
0.339566    0.627591
0.339666    0.627525
0.339766    0.627458
0.339866    0.627392
0.339966    0.627325
0.340066    0.627258
0.340166    0.627192
0.340266    0.627125
0.340366    0.627058
0.340466    0.626991
0.340566    0.626924
0.340666    0.626858
0.340766    0.626791
0.340866    0.626724
0.340966    0.626657
0.341066    0.62659
0.341166    0.626523
0.341266    0.626456
0.341366    0.626389
0.341466    0.626321
0.341566    0.626254
0.341666    0.626187
0.341766    0.62612
0.341866    0.626052
0.341966    0.625985
0.342066    0.625918
0.342166    0.62585
0.342266    0.625783
0.342366    0.625716
0.342466    0.625648
0.342566    0.625581
0.342666    0.625513
0.342766    0.625446
0.342866    0.625378
0.342966    0.62531
0.343066    0.625243
0.343166    0.625175
0.343266    0.625107
0.343366    0.625039
0.343466    0.624972
0.343566    0.624904
0.343666    0.624836
0.343766    0.624768
0.343866    0.6247
0.343966    0.624632
0.344066    0.624564
0.344166    0.624496
0.344266    0.624428
0.344366    0.62436
0.344466    0.624292
0.344566    0.624224
0.344666    0.624156
0.344766    0.624087
0.344866    0.624019
0.344966    0.623951
0.345065    0.623883
0.345165    0.623814
0.345265    0.623746
0.345365    0.623677
0.345465    0.623609
0.345565    0.623541
0.345665    0.623472
0.345765    0.623404
0.345865    0.623335
0.345965    0.623266
0.346065    0.623198
0.346165    0.623129
0.346265    0.62306
0.346365    0.622992
0.346465    0.622923
0.346565    0.622854
0.346665    0.622785
0.346765    0.622717
0.346865    0.622648
0.346965    0.622579
0.347065    0.62251
0.347165    0.622441
0.347265    0.622372
0.347365    0.622303
0.347465    0.622234
0.347565    0.622165
0.347665    0.622096
0.347765    0.622026
0.347865    0.621957
0.347965    0.621888
0.348065    0.621819
0.348165    0.62175
0.348265    0.62168
0.348365    0.621611
0.348465    0.621542
0.348565    0.621472
0.348665    0.621403
0.348765    0.621333
0.348865    0.621264
0.348965    0.621194
0.349065    0.621125
0.349165    0.621055
0.349265    0.620985
0.349365    0.620916
0.349465    0.620846
0.349565    0.620776
0.349665    0.620707
0.349765    0.620637
0.349865    0.620567
0.349965    0.620497
0.350065    0.620427
0.350165    0.620358
0.350265    0.620288
0.350365    0.620218
0.350465    0.620148
0.350565    0.620078
0.350665    0.620008
0.350765    0.619938
0.350865    0.619868
0.350965    0.619797
0.351065    0.619727
0.351165    0.619657
0.351265    0.619587
0.351365    0.619517
0.351465    0.619446
0.351565    0.619376
0.351665    0.619306
0.351765    0.619235
0.351865    0.619165
0.351965    0.619095
0.352065    0.619024
0.352165    0.618954
0.352265    0.618883
0.352365    0.618813
0.352465    0.618742
0.352565    0.618671
0.352665    0.618601
0.352765    0.61853
0.352865    0.618459
0.352965    0.618389
0.353065    0.618318
0.353165    0.618247
0.353265    0.618176
0.353365    0.618105
0.353465    0.618035
0.353565    0.617964
0.353665    0.617893
0.353765    0.617822
0.353865    0.617751
0.353965    0.61768
0.354065    0.617609
0.354165    0.617538
0.354265    0.617467
0.354365    0.617396
0.354465    0.617324
0.354565    0.617253
0.354665    0.617182
0.354765    0.617111
0.354865    0.617039
0.354965    0.616968
0.355064    0.616897
0.355164    0.616825
0.355264    0.616754
0.355364    0.616683
0.355464    0.616611
0.355564    0.61654
0.355664    0.616468
0.355764    0.616397
0.355864    0.616325
0.355964    0.616254
0.356064    0.616182
0.356164    0.61611
0.356264    0.616039
0.356364    0.615967
0.356464    0.615895
0.356564    0.615823
0.356664    0.615752
0.356764    0.61568
0.356864    0.615608
0.356964    0.615536
0.357064    0.615464
0.357164    0.615392
0.357264    0.61532
0.357364    0.615248
0.357464    0.615176
0.357564    0.615104
0.357664    0.615032
0.357764    0.61496
0.357864    0.614888
0.357964    0.614816
0.358064    0.614744
0.358164    0.614672
0.358264    0.614599
0.358364    0.614527
0.358464    0.614455
0.358564    0.614382
0.358664    0.61431
0.358764    0.614238
0.358864    0.614165
0.358964    0.614093
0.359064    0.61402
0.359164    0.613948
0.359264    0.613875
0.359364    0.613803
0.359464    0.61373
0.359564    0.613658
0.359664    0.613585
0.359764    0.613512
0.359864    0.61344
0.359964    0.613367
0.360064    0.613294
0.360164    0.613222
0.360264    0.613149
0.360364    0.613076
0.360464    0.613003
0.360564    0.61293
0.360664    0.612857
0.360764    0.612784
0.360864    0.612711
0.360964    0.612639
0.361064    0.612566
0.361164    0.612492
0.361264    0.612419
0.361364    0.612346
0.361464    0.612273
0.361564    0.6122
0.361664    0.612127
0.361764    0.612054
0.361864    0.611981
0.361964    0.611907
0.362064    0.611834
0.362164    0.611761
0.362264    0.611687
0.362364    0.611614
0.362464    0.611541
0.362564    0.611467
0.362664    0.611394
0.362764    0.61132
0.362864    0.611247
0.362964    0.611173
0.363064    0.6111
0.363164    0.611026
0.363264    0.610953
0.363364    0.610879
0.363464    0.610805
0.363564    0.610732
0.363664    0.610658
0.363764    0.610584
0.363864    0.610511
0.363964    0.610437
0.364064    0.610363
0.364164    0.610289
0.364264    0.610215
0.364364    0.610141
0.364464    0.610067
0.364564    0.609994
0.364664    0.60992
0.364764    0.609846
0.364864    0.609772
0.364964    0.609698
0.365063    0.609624
0.365163    0.609549
0.365263    0.609475
0.365363    0.609401
0.365463    0.609327
0.365563    0.609253
0.365663    0.609179
0.365763    0.609104
0.365863    0.60903
0.365963    0.608956
0.366063    0.608881
0.366163    0.608807
0.366263    0.608733
0.366363    0.608658
0.366463    0.608584
0.366563    0.608509
0.366663    0.608435
0.366763    0.60836
0.366863    0.608286
0.366963    0.608211
0.367063    0.608137
0.367163    0.608062
0.367263    0.607988
0.367363    0.607913
0.367463    0.607838
0.367563    0.607764
0.367663    0.607689
0.367763    0.607614
0.367863    0.607539
0.367963    0.607464
0.368063    0.60739
0.368163    0.607315
0.368263    0.60724
0.368363    0.607165
0.368463    0.60709
0.368563    0.607015
0.368663    0.60694
0.368763    0.606865
0.368863    0.60679
0.368963    0.606715
0.369063    0.60664
0.369163    0.606565
0.369263    0.60649
0.369363    0.606414
0.369463    0.606339
0.369563    0.606264
0.369663    0.606189
0.369763    0.606114
0.369863    0.606038
0.369963    0.605963
0.370063    0.605888
0.370163    0.605812
0.370263    0.605737
0.370363    0.605662
0.370463    0.605586
0.370563    0.605511
0.370663    0.605435
0.370763    0.60536
0.370863    0.605284
0.370963    0.605209
0.371063    0.605133
0.371163    0.605057
0.371263    0.604982
0.371363    0.604906
0.371463    0.60483
0.371563    0.604755
0.371663    0.604679
0.371763    0.604603
0.371863    0.604527
0.371963    0.604452
0.372063    0.604376
0.372163    0.6043
0.372263    0.604224
0.372363    0.604148
0.372463    0.604072
0.372563    0.603996
0.372663    0.60392
0.372763    0.603844
0.372863    0.603768
0.372963    0.603692
0.373063    0.603616
0.373163    0.60354
0.373263    0.603464
