   x    v    u    error 
     0.47915      0.51257      0.51257     -7.04686 
     0.47925      0.51248      0.51248     -7.04685 
     0.47935      0.51239      0.51239     -7.04684 
     0.47945      0.51229      0.51229     -7.04682 
     0.47955      0.51220      0.51220     -7.04681 
     0.47965      0.51211      0.51211     -7.04680 
     0.47975      0.51202      0.51202     -7.04679 
     0.47985      0.51193      0.51193     -7.04677 
     0.47995      0.51184      0.51184     -7.04676 
     0.48005      0.51174      0.51174     -7.04675 
     0.48015      0.51165      0.51165     -7.04674 
     0.48025      0.51156      0.51156     -7.04673 
     0.48035      0.51147      0.51147     -7.04671 
     0.48045      0.51138      0.51138     -7.04670 
     0.48055      0.51129      0.51129     -7.04669 
     0.48065      0.51119      0.51119     -7.04668 
     0.48075      0.51110      0.51110     -7.04667 
     0.48085      0.51101      0.51101     -7.04665 
     0.48095      0.51092      0.51092     -7.04664 
     0.48105      0.51083      0.51083     -7.04663 
     0.48115      0.51073      0.51073     -7.04662 
     0.48125      0.51064      0.51064     -7.04660 
     0.48135      0.51055      0.51055     -7.04659 
     0.48145      0.51046      0.51046     -7.04658 
     0.48155      0.51037      0.51037     -7.04657 
     0.48165      0.51028      0.51028     -7.04656 
     0.48175      0.51018      0.51018     -7.04654 
     0.48185      0.51009      0.51009     -7.04653 
     0.48195      0.51000      0.51000     -7.04652 
     0.48205      0.50991      0.50991     -7.04651 
     0.48215      0.50982      0.50982     -7.04649 
     0.48225      0.50972      0.50972     -7.04648 
     0.48235      0.50963      0.50963     -7.04647 
     0.48245      0.50954      0.50954     -7.04646 
     0.48255      0.50945      0.50945     -7.04645 
     0.48265      0.50936      0.50936     -7.04643 
     0.48275      0.50926      0.50926     -7.04642 
     0.48285      0.50917      0.50917     -7.04641 
     0.48295      0.50908      0.50908     -7.04640 
     0.48305      0.50899      0.50899     -7.04638 
     0.48315      0.50890      0.50890     -7.04637 
     0.48325      0.50880      0.50880     -7.04636 
     0.48335      0.50871      0.50871     -7.04635 
     0.48345      0.50862      0.50862     -7.04634 
     0.48355      0.50853      0.50853     -7.04632 
     0.48365      0.50844      0.50844     -7.04631 
     0.48375      0.50834      0.50834     -7.04630 
     0.48385      0.50825      0.50825     -7.04629 
     0.48395      0.50816      0.50816     -7.04627 
     0.48405      0.50807      0.50807     -7.04626 
     0.48415      0.50798      0.50798     -7.04625 
     0.48425      0.50788      0.50788     -7.04624 
     0.48435      0.50779      0.50779     -7.04622 
     0.48445      0.50770      0.50770     -7.04621 
     0.48455      0.50761      0.50761     -7.04620 
     0.48465      0.50751      0.50751     -7.04619 
     0.48475      0.50742      0.50742     -7.04617 
     0.48485      0.50733      0.50733     -7.04616 
     0.48495      0.50724      0.50724     -7.04615 
     0.48505      0.50715      0.50715     -7.04614 
     0.48515      0.50705      0.50705     -7.04613 
     0.48525      0.50696      0.50696     -7.04611 
     0.48535      0.50687      0.50687     -7.04610 
     0.48545      0.50678      0.50678     -7.04609 
     0.48555      0.50669      0.50669     -7.04608 
     0.48565      0.50659      0.50659     -7.04606 
     0.48575      0.50650      0.50650     -7.04605 
     0.48585      0.50641      0.50641     -7.04604 
     0.48595      0.50632      0.50632     -7.04603 
     0.48605      0.50622      0.50622     -7.04601 
     0.48615      0.50613      0.50613     -7.04600 
     0.48625      0.50604      0.50604     -7.04599 
     0.48635      0.50595      0.50595     -7.04598 
     0.48645      0.50586      0.50586     -7.04596 
     0.48655      0.50576      0.50576     -7.04595 
     0.48665      0.50567      0.50567     -7.04594 
     0.48675      0.50558      0.50558     -7.04593 
     0.48685      0.50549      0.50549     -7.04591 
     0.48695      0.50539      0.50539     -7.04590 
     0.48705      0.50530      0.50530     -7.04589 
     0.48715      0.50521      0.50521     -7.04588 
     0.48725      0.50512      0.50512     -7.04586 
     0.48735      0.50502      0.50502     -7.04585 
     0.48745      0.50493      0.50493     -7.04584 
     0.48755      0.50484      0.50484     -7.04583 
     0.48765      0.50475      0.50475     -7.04581 
     0.48775      0.50465      0.50465     -7.04580 
     0.48785      0.50456      0.50456     -7.04579 
     0.48795      0.50447      0.50447     -7.04578 
     0.48805      0.50438      0.50438     -7.04576 
     0.48815      0.50429      0.50429     -7.04575 
     0.48825      0.50419      0.50419     -7.04574 
     0.48835      0.50410      0.50410     -7.04573 
     0.48845      0.50401      0.50401     -7.04571 
     0.48855      0.50392      0.50392     -7.04570 
     0.48865      0.50382      0.50382     -7.04569 
     0.48875      0.50373      0.50373     -7.04568 
     0.48885      0.50364      0.50364     -7.04566 
     0.48895      0.50355      0.50355     -7.04565 
     0.48905      0.50345      0.50345     -7.04564 
     0.48915      0.50336      0.50336     -7.04563 
     0.48925      0.50327      0.50327     -7.04561 
     0.48935      0.50318      0.50318     -7.04560 
     0.48945      0.50308      0.50308     -7.04559 
     0.48955      0.50299      0.50299     -7.04558 
     0.48965      0.50290      0.50290     -7.04556 
     0.48975      0.50281      0.50281     -7.04555 
     0.48985      0.50271      0.50271     -7.04554 
     0.48995      0.50262      0.50262     -7.04553 
     0.49005      0.50253      0.50253     -7.04551 
     0.49015      0.50244      0.50244     -7.04550 
     0.49025      0.50234      0.50234     -7.04549 
     0.49035      0.50225      0.50225     -7.04548 
     0.49045      0.50216      0.50216     -7.04546 
     0.49055      0.50207      0.50207     -7.04545 
     0.49065      0.50197      0.50197     -7.04544 
     0.49075      0.50188      0.50188     -7.04542 
     0.49085      0.50179      0.50179     -7.04541 
     0.49095      0.50170      0.50170     -7.04540 
     0.49105      0.50160      0.50160     -7.04539 
     0.49115      0.50151      0.50151     -7.04537 
     0.49125      0.50142      0.50142     -7.04536 
     0.49135      0.50132      0.50132     -7.04535 
     0.49145      0.50123      0.50123     -7.04534 
     0.49155      0.50114      0.50114     -7.04532 
     0.49165      0.50105      0.50105     -7.04531 
     0.49175      0.50095      0.50095     -7.04530 
     0.49185      0.50086      0.50086     -7.04529 
     0.49195      0.50077      0.50077     -7.04527 
     0.49205      0.50068      0.50068     -7.04526 
     0.49215      0.50058      0.50058     -7.04525 
     0.49225      0.50049      0.50049     -7.04523 
     0.49235      0.50040      0.50040     -7.04522 
     0.49245      0.50031      0.50031     -7.04521 
     0.49255      0.50021      0.50021     -7.04520 
     0.49265      0.50012      0.50012     -7.04518 
     0.49275      0.50003      0.50003     -7.04517 
     0.49285      0.49993      0.49993     -7.04516 
     0.49295      0.49984      0.49984     -7.04515 
     0.49305      0.49975      0.49975     -7.04513 
     0.49315      0.49966      0.49966     -7.04512 
     0.49325      0.49956      0.49956     -7.04511 
     0.49335      0.49947      0.49947     -7.04509 
     0.49345      0.49938      0.49938     -7.04508 
     0.49355      0.49928      0.49928     -7.04507 
     0.49365      0.49919      0.49919     -7.04506 
     0.49375      0.49910      0.49910     -7.04504 
     0.49385      0.49901      0.49901     -7.04503 
     0.49395      0.49891      0.49891     -7.04502 
     0.49405      0.49882      0.49882     -7.04500 
     0.49415      0.49873      0.49873     -7.04499 
     0.49425      0.49864      0.49864     -7.04498 
     0.49435      0.49854      0.49854     -7.04497 
     0.49445      0.49845      0.49845     -7.04495 
     0.49455      0.49836      0.49836     -7.04494 
     0.49465      0.49826      0.49826     -7.04493 
     0.49475      0.49817      0.49817     -7.04492 
     0.49485      0.49808      0.49808     -7.04490 
     0.49495      0.49799      0.49799     -7.04489 
     0.49505      0.49789      0.49789     -7.04488 
     0.49515      0.49780      0.49780     -7.04486 
     0.49525      0.49771      0.49771     -7.04485 
     0.49535      0.49761      0.49761     -7.04484 
     0.49545      0.49752      0.49752     -7.04483 
     0.49555      0.49743      0.49743     -7.04481 
     0.49565      0.49733      0.49733     -7.04480 
     0.49575      0.49724      0.49724     -7.04479 
     0.49585      0.49715      0.49715     -7.04477 
     0.49595      0.49706      0.49706     -7.04476 
     0.49605      0.49696      0.49696     -7.04475 
     0.49615      0.49687      0.49687     -7.04473 
     0.49625      0.49678      0.49678     -7.04472 
     0.49635      0.49668      0.49668     -7.04471 
     0.49645      0.49659      0.49659     -7.04470 
     0.49655      0.49650      0.49650     -7.04468 
     0.49665      0.49640      0.49640     -7.04467 
     0.49675      0.49631      0.49631     -7.04466 
     0.49685      0.49622      0.49622     -7.04464 
     0.49695      0.49613      0.49613     -7.04463 
     0.49705      0.49603      0.49603     -7.04462 
     0.49715      0.49594      0.49594     -7.04461 
     0.49725      0.49585      0.49585     -7.04459 
     0.49735      0.49575      0.49575     -7.04458 
     0.49745      0.49566      0.49566     -7.04457 
     0.49755      0.49557      0.49557     -7.04455 
     0.49765      0.49547      0.49547     -7.04454 
     0.49775      0.49538      0.49538     -7.04453 
     0.49785      0.49529      0.49529     -7.04451 
     0.49795      0.49519      0.49519     -7.04450 
     0.49805      0.49510      0.49510     -7.04449 
     0.49815      0.49501      0.49501     -7.04448 
     0.49825      0.49492      0.49492     -7.04446 
     0.49835      0.49482      0.49482     -7.04445 
     0.49845      0.49473      0.49473     -7.04444 
     0.49855      0.49464      0.49464     -7.04442 
     0.49865      0.49454      0.49454     -7.04441 
     0.49875      0.49445      0.49445     -7.04440 
     0.49885      0.49436      0.49436     -7.04438 
     0.49895      0.49426      0.49426     -7.04437 
     0.49905      0.49417      0.49417     -7.04436 
     0.49915      0.49408      0.49408     -7.04435 
     0.49925      0.49398      0.49398     -7.04433 
     0.49935      0.49389      0.49389     -7.04432 
     0.49945      0.49380      0.49380     -7.04431 
     0.49955      0.49370      0.49370     -7.04429 
     0.49965      0.49361      0.49361     -7.04428 
     0.49975      0.49352      0.49352     -7.04427 
     0.49985      0.49342      0.49342     -7.04425 
     0.49995      0.49333      0.49333     -7.04424 
     0.50005      0.49324      0.49324     -7.04423 
     0.50015      0.49314      0.49314     -7.04421 
     0.50025      0.49305      0.49305     -7.04420 
     0.50035      0.49296      0.49296     -7.04419 
     0.50045      0.49287      0.49287     -7.04418 
     0.50055      0.49277      0.49277     -7.04416 
     0.50065      0.49268      0.49268     -7.04415 
     0.50075      0.49259      0.49259     -7.04414 
     0.50085      0.49249      0.49249     -7.04412 
     0.50095      0.49240      0.49240     -7.04411 
     0.50105      0.49231      0.49231     -7.04410 
     0.50115      0.49221      0.49221     -7.04408 
     0.50125      0.49212      0.49212     -7.04407 
     0.50135      0.49203      0.49203     -7.04406 
     0.50145      0.49193      0.49193     -7.04404 
     0.50155      0.49184      0.49184     -7.04403 
     0.50165      0.49175      0.49175     -7.04402 
     0.50175      0.49165      0.49165     -7.04400 
     0.50185      0.49156      0.49156     -7.04399 
     0.50195      0.49147      0.49147     -7.04398 
     0.50205      0.49137      0.49137     -7.04396 
     0.50215      0.49128      0.49128     -7.04395 
     0.50225      0.49118      0.49118     -7.04394 
     0.50235      0.49109      0.49109     -7.04393 
     0.50245      0.49100      0.49100     -7.04391 
     0.50255      0.49090      0.49090     -7.04390 
     0.50265      0.49081      0.49081     -7.04389 
     0.50275      0.49072      0.49072     -7.04387 
     0.50285      0.49062      0.49062     -7.04386 
     0.50295      0.49053      0.49053     -7.04385 
     0.50305      0.49044      0.49044     -7.04383 
     0.50315      0.49034      0.49034     -7.04382 
     0.50325      0.49025      0.49025     -7.04381 
